Number of frames: 2750
Frequency: 250
Units: mm

Frame,finger x,finger y,finger z,wrist x,wrist y,wrist z
605,340.369567871,-148.902359009, 9.571806908,333.655517578,-257.885681152,123.344055176,
606,340.400695801,-148.899398804, 9.546688080,334.243682861,-258.190155029,123.062904358,
607,340.407348633,-148.909454346, 9.504295349,334.719024658,-258.459442139,122.842666626,
608,340.373687744,-148.934661865, 9.457322121,335.073425293,-258.690704346,122.669219971,
609,340.260894775,-148.961334229, 9.425433159,335.309234619,-258.893157959,122.529373169,
610,340.042968750,-148.968063354, 9.385270119,335.411376953,-259.076782227,122.429557800,
611,339.734191895,-148.945159912, 9.345471382,335.423126221,-259.246185303,122.366127014,
612,339.251953125,-148.894973755, 9.316123009,335.334869385,-259.396301270,122.359199524,
613,338.575500488,-148.819030762, 9.297003746,335.148712158,-259.522125244,122.405731201,
614,337.728179932,-148.718002319, 9.291096687,334.931518555,-259.616790771,122.500213623,
615,336.674682617,-148.579772949, 9.308169365,334.603485107,-259.671295166,122.636917114,
616,335.464569092,-148.421707153, 9.348842621,334.232360840,-259.690185547,122.816276550,
617,334.117492676,-148.235855103, 9.457738876,333.780548096,-259.669738770,123.037101746,
618,332.664764404,-148.027420044, 9.648127556,333.253051758,-259.622924805,123.299667358,
619,331.103607178,-147.779907227, 9.924873352,332.658142090,-259.551971436,123.581771851,
620,329.455474854,-147.479553223,10.291329384,331.995697021,-259.463409424,123.884864807,
621,327.757537842,-147.128372192,10.732159615,331.264739990,-259.370269775,124.206733704,
622,326.007476807,-146.722656250,11.254706383,330.473693848,-259.266204834,124.540298462,
623,324.198791504,-146.258697510,11.846220970,329.605712891,-259.151397705,124.884101868,
624,322.339538574,-145.752670288,12.508124352,328.653259277,-259.025177002,125.235130310,
625,320.419403076,-145.220046997,13.232493401,327.624938965,-258.905059814,125.589935303,
626,318.427612305,-144.670806885,14.007456779,326.523254395,-258.784912109,125.951087952,
627,316.356536865,-144.107192993,14.816637039,325.345916748,-258.665832520,126.321899414,
628,314.153808594,-143.532501221,15.649507523,324.102233887,-258.538818359,126.698623657,
629,311.787902832,-142.965179443,16.508979797,322.809936523,-258.401153564,127.084960938,
630,309.273773193,-142.404907227,17.389019012,321.453887939,-258.265380859,127.484390259,
631,306.584197998,-141.853637695,18.270912170,320.057098389,-258.134887695,127.886543274,
632,303.755462646,-141.315872192,19.140714645,318.584991455,-258.003570557,128.294311523,
633,300.660675049,-140.799865723,20.011535645,317.041473389,-257.875671387,128.711593628,
634,297.421417236,-140.314804077,20.869819641,315.457275391,-257.760925293,129.130523682,
635,294.014709473,-139.875549316,21.697505951,313.845947266,-257.657379150,129.540405273,
636,290.448028564,-139.483840942,22.503955841,312.176971436,-257.560424805,129.950485229,
637,286.673217773,-139.152191162,23.281789780,310.436920166,-257.473266602,130.352844238,
638,282.748474121,-138.889541626,24.027112961,308.677856445,-257.400146484,130.738403320,
639,278.687225342,-138.680419922,24.734550476,306.885528564,-257.333343506,131.113372803,
640,274.455230713,-138.538223267,25.414821625,305.073394775,-257.269653320,131.465393066,
641,270.232757568,-138.461822510,26.051721573,303.230712891,-257.225006104,131.790969849,
642,265.862609863,-138.455764771,26.666740417,301.332244873,-257.191772461,132.095535278,
643,261.331542969,-138.538284302,27.241048813,299.417633057,-257.178283691,132.365600586,
644,256.663909912,-138.685272217,27.783565521,297.461212158,-257.195251465,132.601287842,
645,252.123397827,-138.883514404,28.259103775,295.417114258,-257.244110107,132.799407959,
646,247.787078857,-139.138153076,28.639122009,293.256408691,-257.319915771,132.968612671,
647,243.638198853,-139.456634521,28.927291870,291.033599854,-257.428039551,133.101989746,
648,239.543212891,-139.821624756,29.133871078,288.745269775,-257.561004639,133.200439453,
649,235.549621582,-140.231353760,29.245830536,286.444732666,-257.706848145,133.259765625,
650,231.683624268,-140.676330566,29.271030426,284.160919189,-257.849761963,133.280548096,
651,227.833343506,-141.153106689,29.205215454,281.971435547,-257.970855713,133.259567261,
652,224.077346802,-141.662429810,29.044435501,279.792968750,-258.087066650,133.208358765,
653,220.423080444,-142.202239990,28.766887665,277.620849609,-258.194152832,133.127273560,
654,216.817718506,-142.790832520,28.371356964,275.415954590,-258.286865234,133.012084961,
655,213.301177979,-143.423599243,27.844814301,273.182342529,-258.365661621,132.863754272,
656,209.915100098,-144.083419800,27.177202225,270.977722168,-258.425231934,132.686172485,
657,206.603302002,-144.782211304,26.377796173,268.816650391,-258.462249756,132.469085693,
658,203.429580688,-145.523880005,25.426469803,266.710113525,-258.468048096,132.215255737,
659,200.359405518,-146.317993164,24.338230133,264.653900146,-258.448059082,131.915557861,
660,197.459014893,-147.174270630,23.109249115,262.696990967,-258.406524658,131.567932129,
661,194.825332642,-148.091079712,21.748857498,260.826324463,-258.349090576,131.168609619,
662,192.408432007,-149.042510986,20.278886795,259.013885498,-258.283966064,130.709381104,
663,190.004943848,-150.007827759,18.753477097,257.269561768,-258.222747803,130.202926636,
664,187.674987793,-150.984603882,17.181928635,255.571166992,-258.177429199,129.639678955,
665,185.560379028,-151.943283081,15.554990768,253.921508789,-258.149414063,129.033325195,
666,183.668960571,-152.864456177,13.892574310,252.346237183,-258.132110596,128.391815186,
667,181.607528687,-153.429809570,13.300637245,250.853134155,-258.126403809,127.728996277,
668,179.482192993,-153.680572510,13.260288239,249.421752930,-258.133239746,127.039642334,
669,177.650482178,-153.639099121,13.253458023,248.092788696,-258.176025391,126.384841919,
670,176.184326172,-153.467163086,13.211548805,246.914169312,-258.258575439,125.815391541,
671,175.059219360,-153.142684937,13.170272827,245.867599487,-258.336059570,125.328628540,
672,174.284500122,-152.692199707,13.122758865,244.923309326,-258.344360352,124.927803040,
673,173.812271118,-152.210647583,13.049902916,244.095672607,-258.262481689,124.627853394,
674,173.548370361,-151.755706787,12.968301773,243.367599487,-258.125122070,124.396636963,
675,173.415237427,-151.340011597,12.891013145,242.747375488,-257.976470947,124.228218079,
676,173.430038452,-150.943435669,12.791417122,242.240264893,-257.834014893,124.122596741,
677,173.520370483,-150.568237305,12.686023712,241.860946655,-257.684722900,124.081047058,
678,173.771316528,-150.179397583,12.576526642,241.617019653,-257.512542725,124.105354309,
679,174.193939209,-149.791641235,12.466312408,241.496444702,-257.312011719,124.193336487,
680,174.863677979,-149.419174194,12.334272385,241.515731812,-257.090179443,124.330917358,
681,175.739120483,-149.066146851,12.202873230,241.658645630,-256.851562500,124.518775940,
682,176.793853760,-148.741165161,12.067598343,241.904586792,-256.612213135,124.756919861,
683,178.043640137,-148.432495117,11.936269760,242.249145508,-256.381652832,125.040138245,
684,179.387908936,-148.088119507,11.845309258,242.694992065,-256.148956299,125.376541138,
685,180.900573730,-147.718521118,11.793806076,243.233337402,-255.915649414,125.748489380,
686,182.487823486,-147.307373047,11.987971306,243.870056152,-255.693771362,126.155662537,
687,183.981140137,-146.803726196,12.579312325,244.599456787,-255.479934692,126.593536377,
688,185.390136719,-146.142440796,13.586885452,245.455017090,-255.279922485,127.069984436,
689,186.812164307,-145.304306030,14.960053444,246.441162109,-255.097259521,127.594184875,
690,188.350906372,-144.315612793,16.628473282,247.594741821,-254.936492920,128.160598755,
691,189.811279297,-143.232482910,18.533382416,248.884735107,-254.793304443,128.773284912,
692,191.425003052,-142.135147095,20.585142136,250.305114746,-254.661163330,129.433441162,
693,193.591674805,-141.070739746,22.667688370,251.832061768,-254.533859253,130.124954224,
694,196.105636597,-140.081832886,24.757816315,253.420837402,-254.418807983,130.831604004,
695,198.914367676,-139.182220459,26.857728958,255.008850098,-254.314102173,131.540069580,
696,201.985061646,-138.401367188,28.955984116,256.581848145,-254.222534180,132.231384277,
697,205.308135986,-137.681793213,30.983701706,258.092468262,-254.132904053,132.878463745,
698,208.920974731,-137.007476807,32.891513824,259.580627441,-254.023086548,133.470321655,
699,212.727249146,-136.381393433,34.652454376,261.008697510,-253.882675171,134.006866455,
700,216.602874756,-135.800094604,36.270172119,262.427703857,-253.728027344,134.489883423,
701,220.545654297,-135.249771118,37.731136322,263.938354492,-253.567092896,134.932571411,
702,224.616943359,-134.713348389,39.035896301,265.529724121,-253.400405884,135.340286255,
703,228.744491577,-134.177993774,40.181770325,267.282440186,-253.209381104,135.705734253,
704,232.889358521,-133.650360107,41.172641754,269.115661621,-252.986999512,136.032730103,
705,237.112274170,-133.118286133,41.988502502,271.009521484,-252.745132446,136.301651001,
706,241.400314331,-132.592086792,42.611747742,272.865905762,-252.481643677,136.528411865,
707,245.741577148,-132.075561523,43.038661957,274.659942627,-252.213378906,136.695983887,
708,250.080566406,-131.582092285,43.277374268,276.423065186,-251.928756714,136.795974731,
709,254.369186401,-131.143981934,43.331165314,278.225830078,-251.619842529,136.847656250,
710,258.695007324,-130.769042969,43.196853638,280.192291260,-251.275299072,136.836105347,
711,262.983947754,-130.472656250,42.900493622,282.257110596,-250.905197144,136.770401001,
712,267.171234131,-130.254898071,42.440547943,284.293731689,-250.522949219,136.671035767,
713,271.375793457,-130.142471313,41.827587128,286.232513428,-250.136795044,136.536819458,
714,275.572998047,-130.127853394,41.053665161,288.096343994,-249.751541138,136.370086670,
715,279.730010986,-130.207473755,40.137104034,289.989257813,-249.349014282,136.154617310,
716,283.829803467,-130.386810303,39.100234985,291.974670410,-248.929489136,135.881576538,
717,287.889862061,-130.650711060,37.972099304,294.040130615,-248.504638672,135.551559448,
718,291.940673828,-130.996078491,36.777034760,296.071105957,-248.095504761,135.170440674,
719,295.902343750,-131.401321411,35.544124603,298.063201904,-247.701126099,134.730163574,
720,299.905120850,-131.861831665,34.281799316,300.038452148,-247.334274292,134.237442017,
721,304.177032471,-132.333267212,32.980197906,302.006317139,-246.996002197,133.690536499,
722,308.167297363,-132.800140381,31.712640762,303.933654785,-246.687698364,133.092498779,
723,311.792755127,-133.333160400,30.481563568,305.836761475,-246.419464111,132.450759888,
724,315.272888184,-133.879028320,29.272441864,307.702667236,-246.185531616,131.762588501,
725,318.658630371,-134.392364502,28.073669434,309.541992188,-245.989288330,131.038772583,
726,321.802459717,-134.896392822,26.894561768,311.339233398,-245.823730469,130.289108276,
727,324.831359863,-135.381622314,25.725265503,313.049682617,-245.696258545,129.519515991,
728,327.695434570,-135.852157593,24.561029434,314.762390137,-245.604156494,128.740127563,
729,330.363739014,-136.307342529,23.379384995,316.397308350,-245.539215088,127.964828491,
730,332.758392334,-136.762664795,22.195901871,317.948455811,-245.498916626,127.201942444,
731,334.971618652,-137.221954346,20.998884201,319.449859619,-245.486114502,126.455924988,
732,336.962188721,-137.713958740,19.787101746,320.898101807,-245.499389648,125.734733582,
733,338.751220703,-138.214355469,18.563411713,322.253265381,-245.531417847,125.045837402,
734,340.201965332,-138.747558594,17.340669632,323.546600342,-245.589324951,124.395118713,
735,341.413604736,-139.309768677,16.120016098,324.757080078,-245.667556763,123.778968811,
736,342.434631348,-139.877136230,14.893601418,325.876342773,-245.766250610,123.206237793,
737,343.189300537,-140.440551758,13.666697502,326.901794434,-245.886520386,122.671859741,
738,343.783355713,-140.998275757,12.454126358,327.848052979,-246.018005371,122.176353455,
739,344.080596924,-141.544097900,11.272687912,328.716979980,-246.154281616,121.715950012,
740,344.189544678,-141.908599854,10.434902191,329.472534180,-246.295898438,121.296768188,
741,344.271911621,-141.905792236,10.423653603,330.103607178,-246.439514160,120.894172668,
742,344.327880859,-141.907958984,10.478738785,330.667114258,-246.619476318,120.498390198,
743,344.349700928,-141.925384521,10.449064255,331.126800537,-246.840469360,120.165100098,
744,344.399047852,-141.906799316,10.395336151,331.437042236,-247.089828491,119.908706665,
745,344.400573730,-141.880050659,10.354864120,331.648681641,-247.328948975,119.720336914,
746,344.369384766,-141.859268188,10.288849831,331.769287109,-247.554901123,119.574516296,
747,344.202209473,-141.822631836,10.200995445,331.712127686,-247.773361206,119.472030640,
748,343.926788330,-141.743988037,10.126256943,331.557037354,-247.977920532,119.401496887,
749,343.499176025,-141.603103638,10.054585457,331.288604736,-248.171051025,119.372314453,
750,342.898437500,-141.406661987, 9.979545593,330.896362305,-248.360870361,119.395713806,
751,342.068420410,-141.165466309, 9.913952827,330.438690186,-248.535461426,119.474700928,
752,340.960540771,-140.902084351, 9.896945953,329.932983398,-248.686355591,119.609565735,
753,339.667358398,-140.644195557, 9.977020264,329.328399658,-248.819351196,119.801132202,
754,338.139099121,-140.407012939,10.185414314,328.669799805,-248.926071167,120.044380188,
755,336.451416016,-140.188858032,10.489054680,327.949096680,-249.008270264,120.331008911,
756,334.642669678,-139.983520508,10.869073868,327.181488037,-249.091384888,120.649696350,
757,332.763336182,-139.785629272,11.299848557,326.326965332,-249.178695679,120.996597290,
758,330.786987305,-139.560882568,11.800198555,325.393341064,-249.245040894,121.379180908,
759,328.732727051,-139.289306641,12.330492973,324.417053223,-249.294448853,121.781776428,
760,326.523254395,-138.950866699,12.911801338,323.384063721,-249.333038330,122.200508118,
761,324.202270508,-138.557403564,13.550903320,322.260131836,-249.360855103,122.637977600,
762,321.722290039,-138.129364014,14.245474815,321.092803955,-249.394790649,123.075248718,
763,319.058898926,-137.690673828,14.979801178,319.884979248,-249.443984985,123.519927979,
764,316.245819092,-137.249435425,15.725364685,318.622558594,-249.506332397,123.966789246,
765,313.252105713,-136.789581299,16.488719940,317.336761475,-249.570968628,124.420028687,
766,310.169586182,-136.335159302,17.254423141,315.998565674,-249.641799927,124.872802734,
767,306.933227539,-135.890090942,18.016454697,314.605407715,-249.713409424,125.329246521,
768,303.504089355,-135.469802856,18.774627686,313.198211670,-249.784866333,125.782394409,
769,299.894409180,-135.087509155,19.517810822,311.742675781,-249.864288330,126.229255676,
770,296.195312500,-134.735992432,20.233983994,310.224395752,-249.945831299,126.681503296,
771,292.343688965,-134.402297974,20.941980362,308.642120361,-250.033584595,127.125633240,
772,288.407989502,-134.108947754,21.624897003,307.041076660,-250.127014160,127.563102722,
773,284.352325439,-133.840927124,22.302619934,305.382598877,-250.231826782,127.991828918,
774,280.233825684,-133.622055054,22.960182190,303.671356201,-250.342987061,128.401016235,
775,276.015533447,-133.458068848,23.605819702,301.893066406,-250.460784912,128.804443359,
776,271.744598389,-133.392272949,24.220901489,300.149963379,-250.588516235,129.185256958,
777,267.401306152,-133.424011230,24.806339264,298.379730225,-250.719573975,129.543685913,
778,262.951385498,-133.559417725,25.359859467,296.627166748,-250.856933594,129.889587402,
779,258.325653076,-133.807800293,25.894559860,294.863006592,-250.997955322,130.219131470,
780,253.571258545,-134.168060303,26.391298294,293.099578857,-251.145645142,130.534469604,
781,248.918914795,-134.620620728,26.803733826,291.303070068,-251.293212891,130.839401245,
782,244.442443848,-135.146148682,27.122190475,289.422424316,-251.446441650,131.129501343,
783,240.089889526,-135.727401733,27.333162308,287.457031250,-251.612655640,131.398788452,
784,235.847732544,-136.365142822,27.433715820,285.416564941,-251.789749146,131.645462036,
785,231.665069580,-137.061050415,27.432044983,283.345123291,-251.981765747,131.861816406,
786,227.624038696,-137.785430908,27.306900024,281.285034180,-252.175018311,132.040054321,
787,223.702667236,-138.525848389,27.086259842,279.278839111,-252.359405518,132.174423218,
788,219.867752075,-139.262298584,26.774480820,277.319702148,-252.537551880,132.264343262,
789,216.177154541,-139.988113403,26.393592834,275.384857178,-252.720458984,132.303054810,
790,212.529006958,-140.728012085,25.954658508,273.449432373,-252.926437378,132.296096802,
791,209.020401001,-141.495254517,25.460723877,271.483245850,-253.132766724,132.244781494,
792,205.624389648,-142.283676147,24.941864014,269.507995605,-253.289291382,132.157928467,
793,202.370529175,-143.087081909,24.398580551,267.557586670,-253.458953857,132.024963379,
794,199.305206299,-143.901596069,23.817680359,265.694305420,-253.645828247,131.823608398,
795,196.342071533,-144.731735229,23.215990067,263.910369873,-253.831130981,131.577163696,
796,193.623626709,-145.573242188,22.570133209,262.241943359,-254.008682251,131.282989502,
797,191.122146606,-146.404769897,21.870624542,260.656036377,-254.189605713,130.951736450,
798,188.869003296,-147.209884644,21.100261688,259.132720947,-254.382690430,130.579452515,
799,186.899047852,-147.974700928,20.261806488,257.639434814,-254.572494507,130.185668945,
800,185.212677002,-148.681488037,19.341079712,256.157501221,-254.751174927,129.768600464,
801,183.654434204,-149.319839478,18.374397278,254.723251343,-254.920761108,129.323059082,
802,182.288696289,-149.898620605,17.350721359,253.349227905,-255.080032349,128.865280151,
803,181.129074097,-150.408172607,16.306184769,252.050201416,-255.227783203,128.400024414,
804,180.195831299,-150.846054077,15.249970436,250.867263794,-255.364517212,127.931747437,
805,179.499191284,-151.210433960,14.216884613,249.797882080,-255.476760864,127.482963562,
806,178.827072144,-151.349655151,13.817385674,248.873062134,-255.566299438,127.061248779,
807,178.069915771,-151.202896118,13.868582726,248.077743530,-255.634292603,126.663719177,
808,177.496154785,-150.862075806,13.947865486,247.443908691,-255.691009521,126.343971252,
809,177.227539063,-150.551742554,13.979688644,246.997406006,-255.735382080,126.118835449,
810,177.194549561,-150.286865234,14.007251740,246.686599731,-255.745132446,125.992919922,
811,177.391403198,-150.003295898,14.042272568,246.477218628,-255.689270020,125.973640442,
812,177.833282471,-149.654739380,14.049043655,246.393707275,-255.541870117,126.047668457,
813,178.475067139,-149.272109985,14.039170265,246.409957886,-255.330627441,126.190345764,
814,179.315872192,-148.886474609,14.021317482,246.522811890,-255.090866089,126.373863220,
815,180.347473145,-148.510772705,13.988010406,246.743240356,-254.858856201,126.583816528,
816,181.488006592,-148.135879517,13.936988831,247.052886963,-254.672637939,126.804527283,
817,182.777450562,-147.774658203,13.885254860,247.438186646,-254.500808716,127.044670105,
818,184.182785034,-147.424407959,13.828838348,247.961318970,-254.301040649,127.312591553,
819,185.712646484,-147.112365723,13.767621040,248.602600098,-254.095230103,127.605262756,
820,187.305313110,-146.836898804,13.738502502,249.366180420,-253.899261475,127.903739929,
821,188.963500977,-146.585144043,13.804567337,250.213104248,-253.706573486,128.216308594,
822,190.617996216,-146.336914063,14.003000259,251.165374756,-253.524139404,128.541732788,
823,192.278656006,-146.082229614,14.331871033,252.189056396,-253.358917236,128.884109497,
824,194.037796021,-145.817245483,14.789231300,253.283294678,-253.225036621,129.242080688,
825,195.805007935,-145.548629761,15.389242172,254.462203979,-253.116073608,129.614517212,
826,197.683441162,-145.267410278,16.107112885,255.751922607,-253.009674072,130.007095337,
827,199.646713257,-144.970245361,16.956785202,257.102081299,-252.925140381,130.422332764,
828,201.770782471,-144.663070679,17.912387848,258.579589844,-252.864410400,130.848327637,
829,204.037445068,-144.350936890,18.968999863,260.147003174,-252.820983887,131.281936646,
830,206.434906006,-144.032379150,20.104598999,261.760223389,-252.803436279,131.732498169,
831,208.878463745,-143.717529297,21.314008713,263.415893555,-252.800094604,132.196380615,
832,211.343765259,-143.382308960,22.579122543,265.157226563,-252.784240723,132.658081055,
833,214.086257935,-143.012435913,23.842319489,266.914855957,-252.773223877,133.109191895,
834,217.128417969,-142.662490845,25.114103317,268.703613281,-252.785751343,133.530487061,
835,220.456237793,-142.316299438,26.353717804,270.456420898,-252.810241699,133.911422729,
836,223.953475952,-141.976791382,27.527111053,272.186340332,-252.841918945,134.236450195,
837,227.626403809,-141.639160156,28.621709824,273.903869629,-252.871902466,134.501220703,
838,231.500656128,-141.309432983,29.618223190,275.591461182,-252.897018433,134.720535278,
839,235.554840088,-140.985076904,30.519084930,277.306640625,-252.935867310,134.894546509,
840,239.759490967,-140.663452148,31.334177017,279.043151855,-252.976867676,135.032226563,
841,244.131042480,-140.360549927,32.068038940,280.767883301,-253.012252808,135.147171021,
842,248.599365234,-140.066101074,32.719524384,282.533996582,-253.039886475,135.232421875,
843,253.135345459,-139.794738770,33.288749695,284.330169678,-253.045013428,135.293395996,
844,257.751495361,-139.551834106,33.778236389,286.148986816,-253.020111084,135.332656860,
845,262.368865967,-139.339553833,34.184078217,288.087615967,-252.964782715,135.340042114,
846,267.003021240,-139.166198730,34.508396149,290.064178467,-252.876724243,135.322494507,
847,271.659393311,-139.040313721,34.740108490,292.086822510,-252.766464233,135.277877808,
848,276.297058105,-138.953704834,34.888607025,294.108001709,-252.635040283,135.203430176,
849,280.892913818,-138.914886475,34.933891296,296.097717285,-252.485824585,135.098571777,
850,285.390045166,-138.938049316,34.881607056,298.021423340,-252.330505371,134.972183228,
851,289.810882568,-139.016723633,34.712589264,299.908447266,-252.165710449,134.816757202,
852,294.124969482,-139.147552490,34.414524078,301.747192383,-251.985107422,134.630294800,
853,298.263519287,-139.333084106,34.003879547,303.664611816,-251.793762207,134.403015137,
854,302.369567871,-139.552185059,33.448421478,305.624786377,-251.581436157,134.133300781,
855,306.463592529,-139.805175781,32.747974396,307.631927490,-251.353790283,133.827499390,
856,310.536437988,-140.025833130,31.920484543,309.626495361,-251.109054565,133.480911255,
857,314.165802002,-140.250778198,31.007822037,311.593811035,-250.863372803,133.086807251,
858,317.496398926,-140.510131836,30.000703812,313.536590576,-250.617721558,132.655426025,
859,320.797180176,-140.759536743,28.901897430,315.419250488,-250.386947632,132.186065674,
860,323.912384033,-141.007263184,27.732027054,317.243743896,-250.178573608,131.670471191,
861,326.842285156,-141.282394409,26.515287399,319.015228271,-249.996368408,131.117767334,
862,329.735748291,-141.580093384,25.248819351,320.707214355,-249.843902588,130.534652710,
863,332.343811035,-141.889175415,23.982696533,322.353027344,-249.726577759,129.921798706,
864,334.797180176,-142.196868896,22.721187592,323.910766602,-249.641799927,129.279357910,
865,337.047027588,-142.492324829,21.464262009,325.410339355,-249.586990356,128.612823486,
866,339.097656250,-142.774230957,20.231636047,326.836944580,-249.564239502,127.935279846,
867,340.935821533,-143.041198730,19.026683807,328.177520752,-249.563995361,127.249961853,
868,342.566406250,-143.317031860,17.837062836,329.450866699,-249.583663940,126.573631287,
869,343.946594238,-143.597229004,16.684942245,330.629608154,-249.620285034,125.908660889,
870,345.118713379,-143.889450073,15.553867340,331.725982666,-249.668838501,125.269195557,
871,346.060058594,-144.210205078,14.432009697,332.730346680,-249.727081299,124.663581848,
872,346.767333984,-144.537002563,13.333402634,333.640014648,-249.794647217,124.085273743,
873,347.316101074,-144.881896973,12.256215096,334.462188721,-249.872085571,123.558677673,
874,347.578399658,-145.225723267,11.215112686,335.192901611,-249.950286865,123.063430786,
875,347.643127441,-145.565750122,10.212275505,335.841094971,-250.035980225,122.612174988,
876,347.538757324,-145.818161011, 9.562775612,336.385253906,-250.126724243,122.205429077,
877,347.526458740,-145.822555542, 9.614368439,336.844879150,-250.224624634,121.820793152,
878,347.497955322,-145.767501831, 9.719450951,337.173034668,-250.347549438,121.465881348,
879,347.410003662,-145.727783203, 9.777516365,337.407226563,-250.516784668,121.184387207,
880,347.314056396,-145.632019043, 9.824398994,337.549377441,-250.700592041,120.998306274,
881,347.110809326,-145.483642578, 9.869335175,337.573822021,-250.850753784,120.907073975,
882,346.705139160,-145.297119141, 9.925348282,337.518249512,-250.940551758,120.893127441,
883,346.196563721,-145.065841675, 9.960969925,337.379089355,-250.980987549,120.934478760,
884,345.473388672,-144.797515869,10.022602081,337.126953125,-250.999847412,121.019172668,
885,344.627777100,-144.529968262,10.066926003,336.756011963,-251.001907349,121.152854919,
886,343.608184814,-144.269317627,10.106883049,336.310333252,-250.985855103,121.336395264,
887,342.481750488,-144.015274048,10.136935234,335.818572998,-250.950408936,121.569328308,
888,341.216644287,-143.767349243,10.193198204,335.276153564,-250.888473511,121.854194641,
889,339.791839600,-143.527709961,10.297717094,334.689086914,-250.804473877,122.180458069,
890,338.239624023,-143.271713257,10.517951012,334.043640137,-250.702468872,122.539039612,
891,336.646697998,-143.006103516,10.847772598,333.324615479,-250.590789795,122.928276062,
892,334.881469727,-142.712860107,11.299133301,332.549194336,-250.480484009,123.338340759,
893,333.072143555,-142.379135132,11.837461472,331.695068359,-250.374542236,123.769775391,
894,331.185607910,-142.001754761,12.448792458,330.808624268,-250.267791748,124.229583740,
895,329.267974854,-141.570236206,13.126792908,329.868560791,-250.163909912,124.704971313,
896,327.214813232,-141.090225220,13.878050804,328.852691650,-250.063858032,125.197105408,
897,325.023895264,-140.573089600,14.701024055,327.775604248,-249.970764160,125.702484131,
898,322.733947754,-140.030273438,15.592151642,326.676391602,-249.895217896,126.214988708,
899,320.339630127,-139.468429565,16.512691498,325.500427246,-249.836334229,126.734664917,
900,317.832763672,-138.907394409,17.470840454,324.281066895,-249.791519165,127.255348206,
901,315.168457031,-138.361801147,18.429594040,323.011749268,-249.755630493,127.772003174,
902,312.369964600,-137.841461182,19.386287689,321.675140381,-249.737289429,128.288467407,
903,309.480010986,-137.343139648,20.319894791,320.307189941,-249.723983765,128.795211792,
904,306.417633057,-136.874053955,21.234134674,318.897766113,-249.715286255,129.294387817,
905,303.242675781,-136.430236816,22.110080719,317.427429199,-249.719070435,129.790023804,
906,299.984405518,-136.009246826,22.951099396,315.924835205,-249.740798950,130.272048950,
907,296.558074951,-135.630142212,23.758785248,314.384490967,-249.773391724,130.744415283,
908,292.962554932,-135.291198730,24.531635284,312.788940430,-249.813888550,131.206619263,
909,289.285949707,-135.003479004,25.265026093,311.170806885,-249.860809326,131.661010742,
910,285.503845215,-134.770339966,25.961046219,309.502014160,-249.917327881,132.099472046,
911,281.634002686,-134.608551025,26.616851807,307.834014893,-249.978958130,132.526168823,
912,277.703582764,-134.526046753,27.229972839,306.132446289,-250.044830322,132.944396973,
913,273.554931641,-134.525283813,27.813276291,304.351715088,-250.117446899,133.352630615,
914,269.157531738,-134.624313354,28.376039505,302.581024170,-250.195480347,133.742141724,
915,264.709960938,-134.799697876,28.895542145,300.790130615,-250.273803711,134.115844727,
916,260.380310059,-135.054336548,29.348182678,298.968444824,-250.349914551,134.475662231,
917,256.125640869,-135.396606445,29.739570618,297.138549805,-250.426742554,134.821563721,
918,251.935287476,-135.813018799,30.054851532,295.289184570,-250.503082275,135.145202637,
919,247.832199097,-136.293853760,30.302482605,293.424896240,-250.586685181,135.444808960,
920,243.763748169,-136.814315796,30.471761703,291.546142578,-250.679183960,135.719772339,
921,239.777130127,-137.378753662,30.555183411,289.642608643,-250.792953491,135.965103149,
922,235.878021240,-137.964813232,30.551618576,287.672668457,-250.917694092,136.182678223,
923,232.096633911,-138.562118530,30.452650070,285.589202881,-251.065460205,136.381790161,
924,228.427551270,-139.161026001,30.260641098,283.435424805,-251.237594604,136.547286987,
925,224.829330444,-139.757293701,29.984189987,281.231994629,-251.420486450,136.675079346,
926,221.337554932,-140.355468750,29.636552811,279.053619385,-251.610702515,136.764297485,
927,217.916961670,-140.958206177,29.222984314,276.988433838,-251.795074463,136.810424805,
928,214.583801270,-141.573760986,28.745664597,274.981597900,-251.973449707,136.817062378,
929,211.306076050,-142.203933716,28.224821091,273.031250000,-252.157180786,136.781814575,
930,208.141708374,-142.851440430,27.655237198,271.082153320,-252.347320557,136.702484131,
931,205.006820679,-143.551742554,27.051555634,269.100616455,-252.552093506,136.580047607,
932,202.017684937,-144.268798828,26.408737183,267.107299805,-252.767669678,136.420898438,
933,199.096847534,-145.005905151,25.729242325,265.129425049,-252.998855591,136.208526611,
934,196.379013062,-145.754516602,24.997848511,263.242767334,-253.238952637,135.940689087,
935,193.844497681,-146.520233154,24.201616287,261.462371826,-253.477539063,135.626098633,
936,191.497467041,-147.304443359,23.323406219,259.784942627,-253.709075928,135.258544922,
937,189.405853271,-148.113037109,22.356372833,258.156646729,-253.966491699,134.851379395,
938,187.585494995,-148.925628662,21.304983139,256.539733887,-254.234481812,134.418701172,
939,186.117584229,-149.732055664,20.175096512,254.900512695,-254.526672363,133.958572388,
940,184.971420288,-150.513153076,18.993003845,253.282623291,-254.815322876,133.479507446,
941,183.930603027,-151.249481201,17.808914185,251.745697021,-255.102005005,132.990386963,
942,182.966659546,-151.926620483,16.650144577,250.323730469,-255.410171509,132.492218018,
943,182.171401978,-152.527755737,15.536311150,249.054931641,-255.700103760,131.995178223,
